Timestamp;Suspension1;Suspension2;Suspension3;Suspension4;Steering;RPM_FrontRight;RPM_FrontLeft;RPM_RearRight;RPM_RearLeft;SUS1MM;SUS2MM;SUS3MM;SUS4MM;index
05/02/2025 11:37;11801;11558;11670;10408;12777;0;0;0;0;42.83452335;43.56048158;43.22588355;46.9960864;827
05/02/2025 11:37;11801;11567;11664;10406;12793;0;0;0;0;42.83452335;43.53359424;43.24380844;47.00206136;828
05/02/2025 11:37;11806;11561;11666;10405;12793;0;0;0;0;42.81958593;43.55151913;43.23783348;47.00504885;829
05/02/2025 11:37;11805;11563;11666;10405;12794;0;0;0;0;42.82257342;43.54554417;43.23783348;47.00504885;830
05/02/2025 11:37;11804;11560;11664;10409;12787;0;0;0;0;42.8255609;43.55450662;43.24380844;46.99309892;831
05/02/2025 11:37;11809;11553;11668;10408;12786;0;0;0;0;42.81062349;43.57541899;43.23185851;46.9960864;832
05/02/2025 11:37;11806;11550;11670;10407;12792;0;0;0;0;42.81958593;43.58438144;43.22588355;46.99907388;833
05/02/2025 11:37;11806;11556;11670;10407;12792;0;0;0;0;42.81958593;43.56645655;43.22588355;46.99907388;834
05/02/2025 11:37;11802;11560;11670;10409;12788;0;0;0;0;42.83153586;43.55450662;43.22588355;46.99309892;835
05/02/2025 11:37;11804;11555;11664;10407;12794;0;0;0;0;42.8255609;43.56944403;43.24380844;46.99907388;836
05/02/2025 11:37;11807;11564;11667;10407;12792;0;0;0;0;42.81659845;43.54255669;43.234846;46.99907388;837
05/02/2025 11:37;11803;11560;11664;10406;12787;0;0;0;0;42.82854838;43.55450662;43.24380844;47.00206136;838
05/02/2025 11:37;11804;11570;11666;10410;12791;0;0;0;0;42.8255609;43.52463179;43.23783348;46.99011143;839
05/02/2025 11:37;11804;11548;11672;10407;12792;0;0;0;0;42.8255609;43.59035641;43.21990858;46.99907388;840
05/02/2025 11:37;11800;11563;11667;10407;12793;0;0;0;0;42.83751083;43.54554417;43.234846;46.99907388;841
05/02/2025 11:37;11803;11566;11665;10406;12794;0;0;0;0;42.82854838;43.53658172;43.24082096;47.00206136;842
05/02/2025 11:37;11807;11556;11667;10405;12791;0;0;0;0;42.81659845;43.56645655;43.234846;47.00504885;843
05/02/2025 11:37;11803;11571;11665;10411;12788;0;0;0;0;42.82854838;43.52164431;43.24082096;46.98712395;844
05/02/2025 11:37;11806;11558;11665;10410;12791;0;0;0;0;42.81958593;43.56048158;43.24082096;46.99011143;845
05/02/2025 11:37;11802;11555;11670;10408;12792;0;0;0;0;42.83153586;43.56944403;43.22588355;46.9960864;846
05/02/2025 11:37;11802;11562;11665;10409;12789;0;0;0;0;42.83153586;43.54853165;43.24082096;46.99309892;847
05/02/2025 11:37;11804;11569;11666;10409;12789;0;0;0;0;42.8255609;43.52761928;43.23783348;46.99309892;848
05/02/2025 11:37;11807;11560;11665;10405;12792;0;0;0;0;42.81659845;43.55450662;43.24082096;47.00504885;849
05/02/2025 11:37;11804;11565;11666;10410;12791;0;0;0;0;42.8255609;43.53956921;43.23783348;46.99011143;850
05/02/2025 11:37;11804;11565;11664;10409;12790;0;0;0;0;42.8255609;43.53956921;43.24380844;46.99309892;851
05/02/2025 11:37;11805;11557;11664;10407;12793;0;0;0;0;42.82257342;43.56346906;43.24380844;46.99907388;852
05/02/2025 11:37;11805;11554;11669;10406;12790;0;0;0;0;42.82257342;43.57243151;43.22887103;47.00206136;853
05/02/2025 11:37;11800;11567;11666;10410;12792;0;0;0;0;42.83751083;43.53359424;43.23783348;46.99011143;854
05/02/2025 11:37;11804;11562;11663;10406;12793;0;0;0;0;42.8255609;43.54853165;43.24679593;47.00206136;855
05/02/2025 11:37;11805;11568;11665;10409;12792;0;0;0;0;42.82257342;43.53060676;43.24082096;46.99309892;856
05/02/2025 11:37;11801;11561;11664;10411;12787;0;0;0;0;42.83452335;43.55151913;43.24380844;46.98712395;857
05/02/2025 11:37;11806;11562;11664;10408;12793;0;0;0;0;42.81958593;43.54853165;43.24380844;46.9960864;858
05/02/2025 11:37;11805;11564;11666;10409;12787;0;0;0;0;42.82257342;43.54255669;43.23783348;46.99309892;859
05/02/2025 11:37;11804;11566;11663;10411;12790;0;0;0;0;42.8255609;43.53658172;43.24679593;46.98712395;860
05/02/2025 11:37;11804;11549;11665;10409;12791;0;0;0;0;42.8255609;43.58736892;43.24082096;46.99309892;861
05/02/2025 11:37;11804;11555;11669;10408;12789;0;0;0;0;42.8255609;43.56944403;43.22887103;46.9960864;862
05/02/2025 11:37;11801;11564;11663;10408;12790;0;0;0;0;42.83452335;43.54255669;43.24679593;46.9960864;863
05/02/2025 11:37;11804;11556;11664;10407;12792;0;0;0;0;42.8255609;43.56645655;43.24380844;46.99907388;864
05/02/2025 11:37;11803;11564;11663;10410;12791;0;0;0;0;42.82854838;43.54255669;43.24679593;46.99011143;865
05/02/2025 11:37;11802;11570;11663;10407;12789;0;0;0;0;42.83153586;43.52463179;43.24679593;46.99907388;866
05/02/2025 11:37;11807;11555;11666;10409;12791;0;0;0;0;42.81659845;43.56944403;43.23783348;46.99309892;867
05/02/2025 11:37;11803;11549;11669;10408;12789;0;0;0;0;42.82854838;43.58736892;43.22887103;46.9960864;868
05/02/2025 11:37;11801;11561;11663;10409;12793;0;0;0;0;42.83452335;43.55151913;43.24679593;46.99309892;869
05/02/2025 11:37;11805;11562;11663;10409;12792;0;0;0;0;42.82257342;43.54853165;43.24679593;46.99309892;870
05/02/2025 11:37;11807;11558;11666;10405;12792;0;0;0;0;42.81659845;43.56048158;43.23783348;47.00504885;871
05/02/2025 11:37;11804;11566;11665;10411;12790;0;0;0;0;42.8255609;43.53658172;43.24082096;46.98712395;872
05/02/2025 11:37;11803;11560;11662;10411;12793;0;0;0;0;42.82854838;43.55450662;43.24978341;46.98712395;873
05/02/2025 11:37;11805;11552;11670;10407;12792;0;0;0;0;42.82257342;43.57840648;43.22588355;46.99907388;874
05/02/2025 11:37;11799;11566;11666;10408;12788;0;0;0;0;42.84049831;43.53658172;43.23783348;46.9960864;875
05/02/2025 11:37;11809;11557;11664;10406;12793;0;0;0;0;42.81062349;43.56346906;43.24380844;47.00206136;876
05/02/2025 11:37;11804;11562;11665;10411;12794;0;0;0;0;42.8255609;43.54853165;43.24082096;46.98712395;877
05/02/2025 11:37;11803;11566;11663;10407;12791;0;0;0;0;42.82854838;43.53658172;43.24679593;46.99907388;878
05/02/2025 11:37;11807;11562;11663;10411;12791;0;0;0;0;42.81659845;43.54853165;43.24679593;46.98712395;879
05/02/2025 11:37;11802;11556;11670;10409;12790;0;0;0;0;42.83153586;43.56645655;43.22588355;46.99309892;880
05/02/2025 11:37;11801;11567;11664;10411;12789;0;0;0;0;42.83452335;43.53359424;43.24380844;46.98712395;881
05/02/2025 11:37;11805;11562;11663;10408;12791;0;0;0;0;42.82257342;43.54853165;43.24679593;46.9960864;882
05/02/2025 11:37;11806;11550;11666;10406;12793;0;0;0;0;42.81958593;43.58438144;43.23783348;47.00206136;883
05/02/2025 11:37;11805;11566;11665;10410;12794;0;0;0;0;42.82257342;43.53658172;43.24082096;46.99011143;884
05/02/2025 11:37;11802;11552;11665;10409;12791;0;0;0;0;42.83153586;43.57840648;43.24082096;46.99309892;885
05/02/2025 11:37;11803;11552;11670;10409;12790;0;0;0;0;42.82854838;43.57840648;43.22588355;46.99309892;886
05/02/2025 11:37;11800;11558;11667;10408;12792;0;0;0;0;42.83751083;43.56048158;43.234846;46.9960864;887
05/02/2025 11:37;11802;11563;11662;10408;12790;0;0;0;0;42.83153586;43.54554417;43.24978341;46.9960864;888
05/02/2025 11:37;11805;11568;11667;10406;12791;0;0;0;0;42.82257342;43.53060676;43.234846;47.00206136;889
05/02/2025 11:37;11804;11566;11664;10408;12795;0;0;0;0;42.8255609;43.53658172;43.24380844;46.9960864;890
05/02/2025 11:37;11804;11567;11663;10411;12793;0;0;0;0;42.8255609;43.53359424;43.24679593;46.98712395;891
05/02/2025 11:37;11803;11551;11662;10408;12790;0;0;0;0;42.82854838;43.58139396;43.24978341;46.9960864;892
05/02/2025 11:37;11806;11551;11665;10408;12794;0;0;0;0;42.81958593;43.58139396;43.24082096;46.9960864;893
05/02/2025 11:37;11804;11562;11664;10409;12794;0;0;0;0;42.8255609;43.54853165;43.24380844;46.99309892;894
05/02/2025 11:37;11806;11555;11664;10406;12779;0;0;0;0;42.81958593;43.56944403;43.24380844;47.00206136;895
05/02/2025 11:37;11803;11568;11662;10410;12783;0;0;0;0;42.82854838;43.53060676;43.24978341;46.99011143;896
05/02/2025 11:37;11803;11559;11660;10404;12794;0;0;0;0;42.82854838;43.5574941;43.25575837;47.00803633;897
05/02/2025 11:37;11808;11554;11660;10406;12792;0;0;0;0;42.81361097;43.57243151;43.25575837;47.00206136;898
05/02/2025 11:37;11805;11543;11663;10403;12772;0;0;0;0;42.82257342;43.60529382;43.24679593;47.01102381;899
05/02/2025 11:37;11799;11564;11662;10405;12791;0;0;0;0;42.84049831;43.54255669;43.24978341;47.00504885;900
05/02/2025 11:37;11804;11561;11658;10403;12791;0;0;0;0;42.8255609;43.55151913;43.26173334;47.01102381;901
05/02/2025 11:37;11802;11565;11657;10404;12763;0;0;0;0;42.83153586;43.53956921;43.26472082;47.00803633;902
05/02/2025 11:37;11805;11563;11659;10409;12770;0;0;0;0;42.82257342;43.54554417;43.25874585;46.99309892;903
05/02/2025 11:37;11800;11566;11657;10404;12779;0;0;0;0;42.83751083;43.53658172;43.26472082;47.00803633;904
05/02/2025 11:37;11802;11561;11657;10407;12794;0;0;0;0;42.83153586;43.55151913;43.26472082;46.99907388;905
05/02/2025 11:37;11804;11543;11659;10402;12789;0;0;0;0;42.8255609;43.60529382;43.25874585;47.01401129;906
05/02/2025 11:37;11803;11551;11659;10406;12790;0;0;0;0;42.82854838;43.58139396;43.25874585;47.00206136;907
05/02/2025 11:37;11801;11565;11663;10406;12794;0;0;0;0;42.83452335;43.53956921;43.24679593;47.00206136;908
05/02/2025 11:37;11803;11559;11658;10404;12794;0;0;0;0;42.82854838;43.5574941;43.26173334;47.00803633;909
05/02/2025 11:37;11804;11561;11658;10407;12791;0;0;0;0;42.8255609;43.55151913;43.26173334;46.99907388;910
05/02/2025 11:37;11800;11568;11660;10407;12794;0;0;0;0;42.83751083;43.53060676;43.25575837;46.99907388;911
05/02/2025 11:37;11805;11560;11656;10406;12792;0;0;0;0;42.82257342;43.55450662;43.2677083;47.00206136;912
05/02/2025 11:37;11802;11553;11663;10407;12792;0;0;0;0;42.83153586;43.57541899;43.24679593;46.99907388;913
05/02/2025 11:37;11799;11563;11665;10408;12793;0;0;0;0;42.84049831;43.54554417;43.24082096;46.9960864;914
05/02/2025 11:37;11803;11559;11658;10404;12792;0;0;0;0;42.82854838;43.5574941;43.26173334;47.00803633;915
05/02/2025 11:37;11800;11556;11670;10410;12792;0;0;0;0;42.83751083;43.56645655;43.22588355;46.99011143;916
05/02/2025 11:37;11801;11569;11660;10407;12796;0;0;0;0;42.83452335;43.52761928;43.25575837;46.99907388;917
05/02/2025 11:37;11804;11550;11661;10403;12790;0;0;0;0;42.8255609;43.58438144;43.25277089;47.01102381;918
05/02/2025 11:37;11799;11555;11666;10407;12780;0;0;0;0;42.84049831;43.56944403;43.23783348;46.99907388;919
05/02/2025 11:37;11802;11560;11660;10405;12794;0;0;0;0;42.83153586;43.55450662;43.25575837;47.00504885;920
05/02/2025 11:37;11803;11552;11662;10405;12792;0;0;0;0;42.82854838;43.57840648;43.24978341;47.00504885;921
05/02/2025 11:37;11803;11561;11659;10403;12775;0;0;0;0;42.82854838;43.55151913;43.25874585;47.01102381;922
05/02/2025 11:37;11799;11563;11663;10406;12791;0;0;0;0;42.84049831;43.54554417;43.24679593;47.00206136;923
05/02/2025 11:37;11803;11551;11661;10406;12793;0;0;0;0;42.82854838;43.58139396;43.25277089;47.00206136;924
05/02/2025 11:37;11802;11551;11670;10404;12773;0;0;0;0;42.83153586;43.58139396;43.22588355;47.00803633;925
05/02/2025 11:37;11799;11562;11666;10407;12794;0;0;0;0;42.84049831;43.54853165;43.23783348;46.99907388;926
05/02/2025 11:37;11801;11560;11663;10408;12794;0;0;0;0;42.83452335;43.55450662;43.24679593;46.9960864;927
05/02/2025 11:37;11804;11544;11665;10403;12790;0;0;0;0;42.8255609;43.60230634;43.24082096;47.01102381;928
05/02/2025 11:37;11800;11568;11663;10409;12795;0;0;0;0;42.83751083;43.53060676;43.24679593;46.99309892;929
05/02/2025 11:37;11802;11549;11663;10406;12791;0;0;0;0;42.83153586;43.58736892;43.24679593;47.00206136;930
05/02/2025 11:37;11800;11559;11665;10408;12793;0;0;0;0;42.83751083;43.5574941;43.24082096;46.9960864;931
05/02/2025 11:37;11798;11559;11658;10407;12791;0;0;0;0;42.84348579;43.5574941;43.26173334;46.99907388;932
05/02/2025 11:37;11805;11558;11662;10405;12792;0;0;0;0;42.82257342;43.56048158;43.24978341;47.00504885;933
05/02/2025 11:37;11803;11569;11663;10410;12798;0;0;0;0;42.82854838;43.52761928;43.24679593;46.99011143;934
05/02/2025 11:37;11802;11564;11658;10407;12793;0;0;0;0;42.83153586;43.54255669;43.26173334;46.99907388;935
05/02/2025 11:37;11806;11559;11661;10408;12788;0;0;0;0;42.81958593;43.5574941;43.25277089;46.9960864;936
05/02/2025 11:37;11804;11537;11668;10405;12791;0;0;0;0;42.8255609;43.62321871;43.23185851;47.00504885;937
05/02/2025 11:37;11798;11564;11661;10408;12789;0;0;0;0;42.84348579;43.54255669;43.25277089;46.9960864;938
05/02/2025 11:37;11801;11562;11664;10408;12789;0;0;0;0;42.83452335;43.54853165;43.24380844;46.9960864;939
05/02/2025 11:37;11803;11549;11667;10405;12792;0;0;0;0;42.82854838;43.58736892;43.234846;47.00504885;940
05/02/2025 11:37;11802;11566;11664;10410;12788;0;0;0;0;42.83153586;43.53658172;43.24380844;46.99011143;941
05/02/2025 11:37;11802;11557;11659;10408;12786;0;0;0;0;42.83153586;43.56346906;43.25874585;46.9960864;942
05/02/2025 11:37;11806;11551;11663;10407;12787;0;0;0;0;42.81958593;43.58139396;43.24679593;46.99907388;943
05/02/2025 11:37;11801;11552;11671;10409;12791;0;0;0;0;42.83452335;43.57840648;43.22289607;46.99309892;944
05/02/2025 11:37;11800;11560;11664;10410;12787;0;0;0;0;42.83751083;43.55450662;43.24380844;46.99011143;945
05/02/2025 11:37;11803;11557;11663;10407;12789;0;0;0;0;42.82854838;43.56346906;43.24679593;46.99907388;946
05/02/2025 11:37;11803;11551;11666;10404;12793;0;0;0;0;42.82854838;43.58139396;43.23783348;47.00803633;947
05/02/2025 11:37;11801;11570;11664;10409;12793;0;0;0;0;42.83452335;43.52463179;43.24380844;46.99309892;948
05/02/2025 11:37;11802;11556;11666;10411;12791;0;0;0;0;42.83153586;43.56645655;43.23783348;46.98712395;949
05/02/2025 11:37;11805;11559;11662;10410;12786;0;0;0;0;42.82257342;43.5574941;43.24978341;46.99011143;950
05/02/2025 11:37;11804;11535;11667;10406;12786;0;0;0;0;42.8255609;43.62919368;43.234846;47.00206136;951
05/02/2025 11:37;11800;11554;11669;10407;12788;0;0;0;0;42.83751083;43.57243151;43.22887103;46.99907388;952
05/02/2025 11:37;11800;11566;11663;10408;12789;0;0;0;0;42.83751083;43.53658172;43.24679593;46.9960864;953
05/02/2025 11:37;11805;11557;11663;10406;12790;0;0;0;0;42.82257342;43.56346906;43.24679593;47.00206136;954
05/02/2025 11:37;11806;11555;11668;10406;12791;0;0;0;0;42.81958593;43.56944403;43.23185851;47.00206136;955
05/02/2025 11:37;11800;11560;11664;10408;12790;0;0;0;0;42.83751083;43.55450662;43.24380844;46.9960864;956
05/02/2025 11:37;11805;11570;11663;10409;12789;0;0;0;0;42.82257342;43.52463179;43.24679593;46.99309892;957
05/02/2025 11:37;11803;11551;11663;10407;12790;0;0;0;0;42.82854838;43.58139396;43.24679593;46.99907388;958
05/02/2025 11:37;11803;11550;11669;10407;12788;0;0;0;0;42.82854838;43.58438144;43.22887103;46.99907388;959
05/02/2025 11:37;11801;11557;11667;10409;12790;0;0;0;0;42.83452335;43.56346906;43.234846;46.99309892;960
05/02/2025 11:37;11802;11555;11664;10406;12791;0;0;0;0;42.83153586;43.56944403;43.24380844;47.00206136;961
05/02/2025 11:37;11804;11560;11665;10407;12790;0;0;0;0;42.8255609;43.55450662;43.24082096;46.99907388;962
05/02/2025 11:37;11803;11556;11665;10406;12790;0;0;0;0;42.82854838;43.56645655;43.24082096;47.00206136;963
05/02/2025 11:37;11802;11568;11664;10410;12791;0;0;0;0;42.83153586;43.53060676;43.24380844;46.99011143;964
05/02/2025 11:37;11803;11542;11673;10407;12784;0;0;0;0;42.82854838;43.6082813;43.2169211;46.99907388;965
05/02/2025 11:37;11799;11556;11668;10408;12791;0;0;0;0;42.84049831;43.56645655;43.23185851;46.9960864;966
05/02/2025 11:37;11803;11562;11664;10406;12793;0;0;0;0;42.82854838;43.54853165;43.24380844;47.00206136;967
05/02/2025 11:37;11808;11552;11665;10405;12790;0;0;0;0;42.81361097;43.57840648;43.24082096;47.00504885;968
05/02/2025 11:37;11804;11570;11666;10408;12792;0;0;0;0;42.8255609;43.52463179;43.23783348;46.9960864;969
05/02/2025 11:37;11804;11545;11666;10409;12790;0;0;0;0;42.8255609;43.59931885;43.23783348;46.99309892;970
05/02/2025 11:37;11806;11549;11667;10409;12794;0;0;0;0;42.81958593;43.58736892;43.234846;46.99309892;971
05/02/2025 11:37;11805;11553;11670;10409;12791;0;0;0;0;42.82257342;43.57541899;43.22588355;46.99309892;972
05/02/2025 11:37;11801;11566;11667;10411;12792;0;0;0;0;42.83452335;43.53658172;43.234846;46.98712395;973
05/02/2025 11:37;11803;11555;11666;10406;12794;0;0;0;0;42.82854838;43.56944403;43.23783348;47.00206136;974
05/02/2025 11:37;11804;11558;11667;10406;12787;0;0;0;0;42.8255609;43.56048158;43.234846;47.00206136;975
05/02/2025 11:37;11803;11563;11665;10411;12790;0;0;0;0;42.82854838;43.54554417;43.24082096;46.98712395;976
05/02/2025 11:37;11803;11550;11665;10408;12792;0;0;0;0;42.82854838;43.58438144;43.24082096;46.9960864;977
05/02/2025 11:37;11803;11548;11672;10408;12791;0;0;0;0;42.82854838;43.59035641;43.21990858;46.9960864;978
05/02/2025 11:37;11799;11551;11671;10408;12793;0;0;0;0;42.84049831;43.58139396;43.22289607;46.9960864;979
05/02/2025 11:37;11800;11564;11664;10409;12793;0;0;0;0;42.83751083;43.54255669;43.24380844;46.99309892;980
05/02/2025 11:37;11803;11561;11666;10404;12794;0;0;0;0;42.82854838;43.55151913;43.23783348;47.00803633;981
05/02/2025 11:37;11802;11558;11668;10406;12791;0;0;0;0;42.83153586;43.56048158;43.23185851;47.00206136;982
05/02/2025 11:37;11805;11561;11664;10409;12789;0;0;0;0;42.82257342;43.55151913;43.24380844;46.99309892;983
05/02/2025 11:37;11805;11544;11668;10408;12792;0;0;0;0;42.82257342;43.60230634;43.23185851;46.9960864;984
05/02/2025 11:37;11799;11565;11668;10409;12794;0;0;0;0;42.84049831;43.53956921;43.23185851;46.99309892;985
05/02/2025 11:37;11803;11559;11666;10406;12797;0;0;0;0;42.82854838;43.5574941;43.23783348;47.00206136;986
05/02/2025 11:37;11803;11552;11668;10405;12794;0;0;0;0;42.82854838;43.57840648;43.23185851;47.00504885;987
05/02/2025 11:37;11803;11565;11666;10411;12789;0;0;0;0;42.82854838;43.53956921;43.23783348;46.98712395;988
05/02/2025 11:37;11801;11565;11663;10408;12792;0;0;0;0;42.83452335;43.53956921;43.24679593;46.9960864;989
05/02/2025 11:37;11804;11552;11669;10408;12795;0;0;0;0;42.8255609;43.57840648;43.22887103;46.9960864;990
05/02/2025 11:37;11798;11559;11672;10407;12794;0;0;0;0;42.84348579;43.5574941;43.21990858;46.99907388;991
05/02/2025 11:37;11804;11554;11667;10407;12795;0;0;0;0;42.8255609;43.57243151;43.234846;46.99907388;992
05/02/2025 11:37;11807;11554;11667;10407;12794;0;0;0;0;42.81659845;43.57243151;43.234846;46.99907388;993
05/02/2025 11:37;11805;11554;11671;10405;12793;0;0;0;0;42.82257342;43.57243151;43.22289607;47.00504885;994
05/02/2025 11:37;11804;11566;11671;10402;12795;0;0;0;0;42.8255609;43.53658172;43.22289607;47.01401129;995
05/02/2025 11:37;11802;11563;11668;10409;12790;0;0;0;0;42.83153586;43.54554417;43.23185851;46.99309892;996
05/02/2025 11:37;11803;11564;11665;10411;12790;0;0;0;0;42.82854838;43.54255669;43.24082096;46.98712395;997
05/02/2025 11:37;11803;11555;11666;10409;12790;0;0;0;0;42.82854838;43.56944403;43.23783348;46.99309892;998
05/02/2025 11:37;11804;11554;11673;10407;12796;0;0;0;0;42.8255609;43.57243151;43.2169211;46.99907388;999
05/02/2025 11:37;11801;11563;11668;10409;12794;0;0;0;0;42.83452335;43.54554417;43.23185851;46.99309892;1000
05/02/2025 11:37;11804;11551;11667;10408;12795;0;0;0;0;42.8255609;43.58139396;43.234846;46.9960864;1001
05/02/2025 11:37;11806;11558;11666;10407;12793;0;0;0;0;42.81958593;43.56048158;43.23783348;46.99907388;1002
05/02/2025 11:37;11804;11557;11669;10409;12796;0;0;0;0;42.8255609;43.56346906;43.22887103;46.99309892;1003
05/02/2025 11:37;11800;11557;11674;10410;12794;0;0;0;0;42.83751083;43.56346906;43.21393362;46.99011143;1004
05/02/2025 11:37;11801;11564;11668;10408;12789;0;0;0;0;42.83452335;43.54255669;43.23185851;46.9960864;1005
05/02/2025 11:37;11801;11565;11666;10409;12792;0;0;0;0;42.83452335;43.53956921;43.23783348;46.99309892;1006
05/02/2025 11:37;11802;11561;11665;10408;12795;0;0;0;0;42.83153586;43.55151913;43.24082096;46.9960864;1007
05/02/2025 11:37;11806;11562;11669;10406;12791;0;0;0;0;42.81958593;43.54853165;43.22887103;47.00206136;1008
05/02/2025 11:37;11804;11562;11666;10412;12790;0;0;0;0;42.8255609;43.54853165;43.23783348;46.98413647;1009
05/02/2025 11:37;11804;11540;11669;10406;12793;0;0;0;0;42.8255609;43.61425627;43.22887103;47.00206136;1010
05/02/2025 11:37;11802;11558;11669;10409;12790;0;0;0;0;42.83153586;43.56048158;43.22887103;46.99309892;1011
05/02/2025 11:37;11800;11564;11668;10408;12788;0;0;0;0;42.83751083;43.54255669;43.23185851;46.9960864;1012
05/02/2025 11:37;11802;11562;11664;10408;12793;0;0;0;0;42.83153586;43.54853165;43.24380844;46.9960864;1013
05/02/2025 11:37;11807;11561;11669;10403;12793;0;0;0;0;42.81659845;43.55151913;43.22887103;47.01102381;1014
05/02/2025 11:37;11803;11562;11666;10409;12789;0;0;0;0;42.82854838;43.54853165;43.23783348;46.99309892;1015
05/02/2025 11:37;11806;11556;11666;10412;12789;0;0;0;0;42.81958593;43.56645655;43.23783348;46.98413647;1016
05/02/2025 11:37;11805;11542;11666;10408;12788;0;0;0;0;42.82257342;43.6082813;43.23783348;46.9960864;1017
05/02/2025 11:37;11804;11553;11669;10409;12789;0;0;0;0;42.8255609;43.57541899;43.22887103;46.99309892;1018
05/02/2025 11:37;11801;11557;11664;10406;12790;0;0;0;0;42.83452335;43.56346906;43.24380844;47.00206136;1019
05/02/2025 11:37;11804;11556;11666;10406;12794;0;0;0;0;42.8255609;43.56645655;43.23783348;47.00206136;1020
05/02/2025 11:37;11804;11557;11665;10408;12794;0;0;0;0;42.8255609;43.56346906;43.24082096;46.9960864;1021
05/02/2025 11:37;11804;11542;11663;10406;12791;0;0;0;0;42.8255609;43.6082813;43.24679593;47.00206136;1022
05/02/2025 11:37;11803;11551;11666;10407;12788;0;0;0;0;42.82854838;43.58139396;43.23783348;46.99907388;1023
05/02/2025 11:37;11801;11554;11668;10407;12795;0;0;0;0;42.83452335;43.57243151;43.23185851;46.99907388;1024
05/02/2025 11:37;11802;11565;11663;10405;12795;0;0;0;0;42.83153586;43.53956921;43.24679593;47.00504885;1025
05/02/2025 11:37;11805;11562;11659;10405;12794;0;0;0;0;42.82257342;43.54853165;43.25874585;47.00504885;1026
05/02/2025 11:37;11805;11557;11661;10402;12791;0;0;0;0;42.82257342;43.56346906;43.25277089;47.01401129;1027
05/02/2025 11:37;11803;11570;11659;10407;12795;0;0;0;0;42.82854838;43.52463179;43.25874585;46.99907388;1028
05/02/2025 11:37;11805;11542;11661;10404;12788;0;0;0;0;42.82257342;43.6082813;43.25277089;47.00803633;1029
05/02/2025 11:37;11802;11550;11664;10407;12791;0;0;0;0;42.83153586;43.58438144;43.24380844;46.99907388;1030
05/02/2025 11:37;11800;11565;11661;10405;12795;0;0;0;0;42.83751083;43.53956921;43.25277089;47.00504885;1031
05/02/2025 11:37;11803;11561;11658;10405;12795;0;0;0;0;42.82854838;43.55151913;43.26173334;47.00504885;1032
05/02/2025 11:37;11805;11561;11656;10405;12794;0;0;0;0;42.82257342;43.55151913;43.2677083;47.00504885;1033
05/02/2025 11:37;11803;11561;11658;10406;12794;0;0;0;0;42.82854838;43.55151913;43.26173334;47.00206136;1034
05/02/2025 11:37;11803;11566;11657;10407;12796;0;0;0;0;42.82854838;43.53658172;43.26472082;46.99907388;1035
05/02/2025 11:37;11804;11547;11658;10405;12795;0;0;0;0;42.8255609;43.59334389;43.26173334;47.00504885;1036
05/02/2025 11:37;11800;11558;11661;10408;12793;0;0;0;0;42.83751083;43.56048158;43.25277089;46.9960864;1037
05/02/2025 11:37;11801;11560;11661;10406;12795;0;0;0;0;42.83452335;43.55450662;43.25277089;47.00206136;1038
05/02/2025 11:37;11804;11551;11659;10407;12794;0;0;0;0;42.8255609;43.58139396;43.25874585;46.99907388;1039
05/02/2025 11:37;11805;11540;11661;10403;12793;0;0;0;0;42.82257342;43.61425627;43.25277089;47.01102381;1040
05/02/2025 11:37;11801;11559;11663;10408;12794;0;0;0;0;42.83452335;43.5574941;43.24679593;46.9960864;1041
05/02/2025 11:37;11802;11560;11659;10405;12796;0;0;0;0;42.83153586;43.55450662;43.25874585;47.00504885;1042
05/02/2025 11:37;11806;11557;11660;10406;12795;0;0;0;0;42.81958593;43.56346906;43.25575837;47.00206136;1043
05/02/2025 11:37;11810;11564;11655;10403;12793;0;0;0;0;42.80763601;43.54255669;43.27069578;47.01102381;1044
05/02/2025 11:37;11804;11550;11657;10403;12795;0;0;0;0;42.8255609;43.58438144;43.26472082;47.01102381;1045
05/02/2025 11:37;11806;11566;11667;10407;12798;0;0;0;0;42.81958593;43.53658172;43.234846;46.99907388;1046
05/02/2025 11:37;11805;11535;11656;10404;12792;0;0;0;0;42.82257342;43.62919368;43.2677083;47.00803633;1047
05/02/2025 11:37;11801;11545;11652;10404;12794;0;0;0;0;42.83452335;43.59931885;43.27965823;47.00803633;1048
05/02/2025 11:37;11803;11564;11680;10411;12795;0;0;0;0;42.82854838;43.54255669;43.19600872;46.98712395;1049
05/02/2025 11:37;11802;11541;11655;10402;12795;0;0;0;0;42.83153586;43.61126878;43.27069578;47.01401129;1050
05/02/2025 11:37;11808;11556;11659;10405;12794;0;0;0;0;42.81361097;43.56645655;43.25874585;47.00504885;1051
05/02/2025 11:37;11804;11558;11656;10403;12796;0;0;0;0;42.8255609;43.56048158;43.2677083;47.01102381;1052
05/02/2025 11:37;11806;11559;11670;10411;12796;0;0;0;0;42.81958593;43.5574941;43.22588355;46.98712395;1053
05/02/2025 11:37;11806;11549;11654;10402;12796;0;0;0;0;42.81958593;43.58736892;43.27368327;47.01401129;1054
05/02/2025 11:37;11810;11551;11667;10405;12794;0;0;0;0;42.80763601;43.58139396;43.234846;47.00504885;1055
05/02/2025 11:37;11803;11548;11667;10403;12781;0;0;0;0;42.82854838;43.59035641;43.234846;47.01102381;1056
