accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,date,time
-0.67,1.03,9.58,-0.01,-0.00,-0.00,2025-2-4,20:30:43
-0.61,1.22,9.63,-0.01,0.00,-0.00,2025-2-4,20:30:43
-0.63,1.16,9.63,0.02,0.00,-0.00,2025-2-4,20:30:43
-0.53,0.86,9.56,-0.01,0.00,-0.00,2025-2-4,20:30:43
-0.53,1.13,9.75,-0.01,-0.00,0.00,2025-2-4,20:30:43
-0.59,1.07,9.58,-0.01,0.00,-0.00,2025-2-4,20:30:43
-0.65,1.11,9.75,0.00,-0.00,-0.00,2025-2-4,20:30:43
-0.65,0.93,9.61,-0.00,0.00,-0.00,2025-2-4,20:30:43
-0.55,0.99,9.71,-0.01,-0.01,0.00,2025-2-4,20:30:43
-0.55,1.20,9.69,-0.01,-0.01,-0.00,2025-2-4,20:30:43
-0.55,1.18,9.52,0.00,-0.00,0.00,2025-2-4,20:30:43
-0.76,1.13,9.73,0.00,-0.00,-0.00,2025-2-4,20:30:43
-0.49,1.05,9.58,0.01,0.00,-0.00,2025-2-4,20:30:43
-0.67,1.03,9.67,-0.01,-0.00,-0.00,2025-2-4,20:30:43
-0.38,1.16,9.59,0.01,0.00,0.00,2025-2-4,20:30:43
-0.65,1.05,9.69,0.00,-0.01,-0.00,2025-2-4,20:30:43
-0.45,1.03,9.63,-0.01,-0.00,-0.00,2025-2-4,20:30:43
-0.63,1.09,9.65,-0.00,-0.00,-0.00,2025-2-4,20:30:43
-0.53,1.18,9.56,-0.01,0.01,-0.00,2025-2-4,20:30:43
-0.59,0.88,9.81,0.02,-0.00,-0.00,2025-2-4,20:30:43
-0.53,1.24,9.56,0.02,-0.00,-0.00,2025-2-4,20:30:43
-0.51,0.93,9.67,-0.00,-0.00,0.00,2025-2-4,20:30:43
-0.63,1.11,9.67,-0.02,0.00,-0.00,2025-2-4,20:30:43
-0.51,1.22,9.61,-0.00,-0.00,-0.00,2025-2-4,20:30:43
-0.51,0.86,9.52,-0.00,0.00,-0.00,2025-2-4,20:30:43
-0.51,1.07,9.69,0.01,-0.01,0.00,2025-2-4,20:30:43
-0.65,0.84,9.65,0.00,0.00,-0.00,2025-2-4,20:30:43
-0.51,1.13,9.59,-0.01,0.00,-0.00,2025-2-4,20:30:44
-0.72,0.97,9.79,-0.01,-0.00,-0.00,2025-2-4,20:30:44
-0.53,1.05,9.58,-0.00,0.00,-0.00,2025-2-4,20:30:44
-0.65,1.05,9.65,0.00,0.00,-0.00,2025-2-4,20:30:44
-0.59,1.01,9.63,0.00,0.01,-0.00,2025-2-4,20:30:44
-0.59,1.14,9.63,-0.01,0.00,-0.00,2025-2-4,20:30:44
-0.44,1.01,9.71,-0.00,0.00,-0.00,2025-2-4,20:30:44
-0.57,1.05,9.69,-0.01,-0.00,-0.00,2025-2-4,20:30:44
-0.53,1.13,9.61,-0.01,-0.01,-0.00,2025-2-4,20:30:44
-0.84,0.99,9.63,0.01,-0.00,-0.00,2025-2-4,20:30:44
-0.55,1.13,9.59,-0.00,-0.01,-0.00,2025-2-4,20:30:44
-0.57,1.01,9.61,-0.00,0.01,-0.00,2025-2-4,20:30:44
-0.67,0.95,9.65,-0.01,-0.01,0.00,2025-2-4,20:30:44
-0.44,1.13,9.59,-0.01,0.00,-0.00,2025-2-4,20:30:44
-0.61,1.05,9.54,0.01,-0.00,-0.00,2025-2-4,20:30:44
-0.57,1.18,9.58,0.00,0.01,-0.00,2025-2-4,20:30:44
-0.59,1.11,9.69,-0.01,-0.00,0.00,2025-2-4,20:30:44
-0.55,1.01,9.59,0.00,0.00,-0.01,2025-2-4,20:30:44
-0.59,1.05,9.61,0.01,-0.01,-0.00,2025-2-4,20:30:44
-0.49,1.03,9.69,-0.00,0.01,-0.00,2025-2-4,20:30:44
-0.59,1.01,9.61,-0.01,0.00,-0.00,2025-2-4,20:30:44
-0.57,1.14,9.52,-0.01,0.00,-0.00,2025-2-4,20:30:44
-0.63,1.01,9.81,0.01,0.00,-0.00,2025-2-4,20:30:44
-0.57,1.03,9.56,0.00,0.00,0.00,2025-2-4,20:30:44
-0.59,1.01,9.75,-0.00,0.00,-0.00,2025-2-4,20:30:44
-0.55,1.11,9.61,-0.00,-0.01,0.00,2025-2-4,20:30:44
-0.49,1.11,9.63,-0.00,0.00,-0.00,2025-2-4,20:30:44
-0.70,1.18,9.69,0.00,0.01,-0.00,2025-2-4,20:30:44
-0.68,1.07,9.69,0.00,0.01,-0.00,2025-2-4,20:30:44
-0.65,0.99,9.75,0.00,-0.00,-0.00,2025-2-4,20:30:45
-0.55,1.05,9.69,0.00,0.00,-0.00,2025-2-4,20:30:45
-0.63,1.05,9.67,0.00,-0.00,-0.00,2025-2-4,20:30:45
-0.59,1.05,9.61,-0.02,0.00,-0.00,2025-2-4,20:30:45
-0.59,1.05,9.71,0.00,-0.00,-0.00,2025-2-4,20:30:45
-0.55,1.11,9.61,-0.00,0.00,-0.00,2025-2-4,20:30:45
-0.59,0.97,9.61,0.00,-0.01,0.00,2025-2-4,20:30:45
-0.51,1.09,9.61,0.01,0.00,-0.00,2025-2-4,20:30:45
-0.59,1.05,9.71,0.00,-0.01,0.00,2025-2-4,20:30:45
-0.47,0.99,9.61,-0.00,0.01,-0.00,2025-2-4,20:30:45
-0.68,0.90,9.79,-0.01,-0.00,-0.00,2025-2-4,20:30:45
-0.55,1.01,9.56,-0.00,0.00,-0.00,2025-2-4,20:30:45
-0.55,1.07,9.67,0.00,-0.01,-0.00,2025-2-4,20:30:45
-0.51,1.01,9.73,-0.01,-0.01,0.00,2025-2-4,20:30:45
-0.65,1.07,9.61,-0.01,-0.00,-0.00,2025-2-4,20:30:45
-0.49,1.11,9.71,0.00,-0.00,-0.00,2025-2-4,20:30:45
-0.53,1.03,9.52,0.00,-0.00,0.00,2025-2-4,20:30:45
-0.61,1.03,9.73,-0.00,-0.01,0.00,2025-2-4,20:30:45
-0.63,0.93,9.79,-0.01,-0.01,-0.00,2025-2-4,20:30:45
-0.55,1.05,9.73,-0.00,0.00,-0.00,2025-2-4,20:30:45
-0.51,1.05,9.59,0.00,-0.00,-0.00,2025-2-4,20:30:45
-0.59,1.01,9.69,0.01,0.00,-0.00,2025-2-4,20:30:45
-0.47,1.05,9.59,-0.01,0.00,-0.00,2025-2-4,20:30:45
-0.61,1.05,9.59,0.00,-0.00,-0.00,2025-2-4,20:30:45
-0.40,1.09,9.52,0.00,0.00,-0.00,2025-2-4,20:30:45
-0.68,0.90,9.67,0.01,-0.00,-0.00,2025-2-4,20:30:45
-0.57,1.01,9.67,-0.00,0.01,-0.00,2025-2-4,20:30:45
-0.70,1.07,9.65,0.00,-0.00,-0.00,2025-2-4,20:30:45
-0.70,1.16,9.52,0.00,0.00,-0.00,2025-2-4,20:30:45
-0.65,1.03,9.61,-0.00,-0.00,-0.00,2025-2-4,20:30:46
-0.63,1.03,9.69,-0.02,0.00,-0.00,2025-2-4,20:30:46
-0.65,1.03,9.61,-0.01,-0.00,0.00,2025-2-4,20:30:46
-0.55,1.14,9.59,-0.01,0.00,-0.00,2025-2-4,20:30:46
-0.63,0.97,9.75,-0.00,-0.00,0.00,2025-2-4,20:30:46
-0.45,0.99,9.61,-0.00,0.01,-0.00,2025-2-4,20:30:46
-0.53,0.97,9.63,0.01,-0.00,-0.00,2025-2-4,20:30:46
-0.61,1.13,9.58,0.02,0.01,-0.00,2025-2-4,20:30:46
-0.65,1.13,9.71,-0.00,-0.00,-0.00,2025-2-4,20:30:46
-0.40,0.99,9.65,-0.02,-0.00,-0.00,2025-2-4,20:30:46
-0.55,1.03,9.69,-0.05,-0.01,0.00,2025-2-4,20:30:46
-0.59,0.97,9.71,-0.02,0.00,-0.00,2025-2-4,20:30:46
-0.51,1.03,9.58,0.01,-0.01,-0.00,2025-2-4,20:30:46
-0.76,0.97,9.61,0.04,0.00,-0.00,2025-2-4,20:30:46
-0.59,1.18,9.59,0.01,0.00,-0.00,2025-2-4,20:30:46
-0.55,1.07,9.67,-0.01,-0.01,0.00,2025-2-4,20:30:46
-0.59,0.99,9.61,-0.01,-0.01,0.00,2025-2-4,20:30:46
-0.74,1.03,9.69,-0.00,-0.01,0.00,2025-2-4,20:30:46
-0.47,1.11,9.56,-0.00,-0.01,0.00,2025-2-4,20:30:46
-0.72,0.99,9.82,0.01,0.00,-0.00,2025-2-4,20:30:46
-0.38,1.13,9.52,0.00,0.00,-0.00,2025-2-4,20:30:46
-0.61,1.09,9.69,0.00,-0.00,0.00,2025-2-4,20:30:46
-0.51,0.99,9.61,0.00,0.00,-0.00,2025-2-4,20:30:46
-0.80,0.91,9.71,-0.01,-0.00,0.00,2025-2-4,20:30:46
-0.45,1.09,9.61,0.00,-0.01,-0.00,2025-2-4,20:30:46
-0.53,1.07,9.61,-0.00,0.00,-0.00,2025-2-4,20:30:46
-0.59,0.93,9.71,0.00,-0.01,-0.00,2025-2-4,20:30:46
-0.49,1.18,9.69,0.01,0.01,-0.00,2025-2-4,20:30:46
-0.63,1.07,9.65,0.00,-0.00,0.00,2025-2-4,20:30:46
-0.49,1.14,9.44,0.01,0.01,-0.00,2025-2-4,20:30:47
-0.65,1.13,10.03,0.01,0.02,-0.00,2025-2-4,20:30:47
-0.61,0.95,9.71,-0.07,-0.06,0.01,2025-2-4,20:30:47
-0.57,1.13,9.25,0.08,0.02,-0.01,2025-2-4,20:30:47
-0.59,1.14,9.75,-0.07,-0.01,0.00,2025-2-4,20:30:47
-0.74,0.70,9.52,0.04,0.01,-0.00,2025-2-4,20:30:47
-0.55,0.99,9.61,0.06,0.01,-0.00,2025-2-4,20:30:47
-0.84,1.01,9.92,-0.01,-0.00,0.00,2025-2-4,20:30:47
-0.40,1.16,9.63,-0.03,0.00,0.00,2025-2-4,20:30:47
-0.76,1.30,9.58,0.02,0.00,0.00,2025-2-4,20:30:47
-0.47,0.84,9.67,-0.03,-0.01,0.00,2025-2-4,20:30:47
-0.76,1.03,9.67,0.01,-0.01,-0.00,2025-2-4,20:30:47
-0.49,1.13,9.50,0.00,0.00,-0.00,2025-2-4,20:30:47
-0.65,1.47,9.59,-0.01,-0.00,-0.01,2025-2-4,20:30:47
-0.57,0.86,9.63,-0.01,0.01,-0.01,2025-2-4,20:30:47
-0.45,0.97,9.69,-0.02,-0.00,0.00,2025-2-4,20:30:47
-0.61,1.14,9.59,-0.01,0.00,-0.00,2025-2-4,20:30:47
-0.55,0.67,9.75,-0.00,0.00,-0.00,2025-2-4,20:30:47
-0.49,1.83,9.59,0.02,-0.00,0.00,2025-2-4,20:30:47
-0.80,0.84,9.84,0.02,0.00,-0.00,2025-2-4,20:30:47
-0.47,0.90,9.59,0.00,0.01,-0.00,2025-2-4,20:30:47
-0.80,0.63,9.96,0.00,0.01,-0.01,2025-2-4,20:30:47
-0.61,1.34,9.61,-0.01,-0.02,0.00,2025-2-4,20:30:47
-0.59,1.05,9.94,-0.12,-0.01,-0.01,2025-2-4,20:30:47
-0.38,1.57,9.59,-0.01,-0.01,0.00,2025-2-4,20:30:47
-0.51,1.11,9.79,0.03,-0.01,-0.00,2025-2-4,20:30:47
-0.68,1.03,9.54,0.05,0.01,-0.00,2025-2-4,20:30:47
-0.42,1.41,9.42,-0.00,-0.00,-0.00,2025-2-4,20:30:47
-0.44,1.37,9.61,-0.04,-0.01,0.00,2025-2-4,20:30:47
-0.30,1.26,9.42,0.03,0.01,-0.01,2025-2-4,20:30:48
-0.68,0.86,9.65,0.02,0.00,-0.00,2025-2-4,20:30:48
-0.65,0.76,9.67,0.02,-0.00,0.00,2025-2-4,20:30:48
-0.51,0.74,9.61,0.01,-0.01,-0.00,2025-2-4,20:30:48
-0.49,1.24,9.61,0.02,0.00,-0.00,2025-2-4,20:30:48
-0.49,1.39,9.48,0.01,0.01,-0.00,2025-2-4,20:30:48
-0.55,1.14,9.63,0.01,-0.01,0.00,2025-2-4,20:30:48
-0.44,1.53,9.54,-0.00,-0.00,0.00,2025-2-4,20:30:48
-0.67,1.24,9.67,0.00,-0.00,-0.00,2025-2-4,20:30:48
-0.61,1.60,9.63,-0.01,-0.00,0.00,2025-2-4,20:30:48
-0.55,1.37,9.65,-0.01,-0.01,0.00,2025-2-4,20:30:48
-0.44,1.18,9.61,-0.01,-0.00,-0.00,2025-2-4,20:30:48
-0.61,1.07,9.67,-0.01,-0.01,-0.00,2025-2-4,20:30:48
-0.63,1.05,9.71,-0.01,-0.00,-0.00,2025-2-4,20:30:48
-0.72,1.07,9.81,0.01,-0.00,-0.00,2025-2-4,20:30:48
-0.42,0.90,9.52,-0.00,0.01,-0.00,2025-2-4,20:30:48
-0.68,0.67,9.67,0.01,-0.01,-0.00,2025-2-4,20:30:48
-0.44,1.05,9.50,0.00,0.01,-0.00,2025-2-4,20:30:48
-0.63,1.01,9.77,0.01,-0.01,0.00,2025-2-4,20:30:48
-0.55,1.22,9.61,0.00,0.00,-0.00,2025-2-4,20:30:48
-0.67,0.74,9.69,0.01,-0.00,-0.00,2025-2-4,20:30:48
-0.59,1.11,9.71,-0.01,0.00,-0.00,2025-2-4,20:30:48
-0.44,1.05,9.50,0.01,-0.01,0.00,2025-2-4,20:30:48
-0.63,1.07,9.61,-0.01,0.00,-0.00,2025-2-4,20:30:48
-0.36,1.09,9.46,-0.00,0.01,-0.00,2025-2-4,20:30:48
-0.74,0.95,9.69,-0.02,-0.00,0.00,2025-2-4,20:30:48
-0.45,1.18,9.61,-0.01,0.00,-0.00,2025-2-4,20:30:48
-0.65,0.99,9.61,-0.02,0.00,-0.00,2025-2-4,20:30:48
-0.44,1.24,9.63,-0.02,-0.00,-0.00,2025-2-4,20:30:48
-0.90,0.90,9.88,0.01,0.01,-0.00,2025-2-4,20:30:49
-0.42,0.99,9.71,-0.01,0.01,-0.01,2025-2-4,20:30:49
-0.61,1.13,9.61,-0.02,0.00,-0.00,2025-2-4,20:30:49
-0.51,1.09,9.56,-0.01,0.00,-0.01,2025-2-4,20:30:49
-0.72,0.97,9.86,0.01,0.01,-0.00,2025-2-4,20:30:49
-0.45,1.11,9.54,0.00,0.00,-0.00,2025-2-4,20:30:49
-0.67,1.01,9.75,-0.01,0.00,-0.00,2025-2-4,20:30:49
-0.47,1.03,9.46,-0.00,0.01,-0.00,2025-2-4,20:30:49
-0.68,1.03,9.65,0.01,0.00,-0.00,2025-2-4,20:30:49
-0.74,1.09,9.65,0.00,-0.01,0.00,2025-2-4,20:30:49
-0.36,1.16,9.67,-0.01,-0.00,-0.00,2025-2-4,20:30:49
-0.59,0.99,9.58,0.00,-0.00,0.00,2025-2-4,20:30:49
-0.32,1.11,9.54,0.00,0.00,0.00,2025-2-4,20:30:49
-0.59,0.95,9.71,-0.01,-0.00,0.00,2025-2-4,20:30:49
-0.53,1.18,9.61,-0.02,0.00,-0.00,2025-2-4,20:30:49
-0.65,0.97,9.75,-0.01,-0.01,0.00,2025-2-4,20:30:49
-0.51,1.16,9.69,0.01,0.00,-0.00,2025-2-4,20:30:49
-0.67,1.11,9.71,0.01,0.01,-0.00,2025-2-4,20:30:49
-0.42,1.18,9.58,-0.01,0.00,-0.00,2025-2-4,20:30:49
-0.67,0.97,9.73,-0.01,0.01,-0.00,2025-2-4,20:30:49
-0.49,1.30,9.48,-0.01,-0.00,-0.00,2025-2-4,20:30:49
-0.76,1.03,9.82,0.00,0.00,-0.00,2025-2-4,20:30:49
-0.55,1.07,9.63,-0.01,-0.00,0.00,2025-2-4,20:30:49
-0.51,0.90,9.69,-0.00,0.01,-0.01,2025-2-4,20:30:49
-0.65,1.07,9.63,-0.01,-0.00,0.00,2025-2-4,20:30:49
-0.53,1.13,9.69,-0.01,0.01,-0.01,2025-2-4,20:30:49
-0.51,0.99,9.75,-0.00,-0.01,-0.00,2025-2-4,20:30:49
-0.45,1.09,9.54,-0.00,0.00,-0.00,2025-2-4,20:30:49
-0.65,1.01,9.79,0.00,-0.00,-0.00,2025-2-4,20:30:49
-0.44,1.26,9.35,-0.01,0.01,-0.00,2025-2-4,20:30:50
-0.70,1.07,9.73,0.00,0.00,-0.00,2025-2-4,20:30:50
-0.51,1.18,9.44,-0.00,0.00,-0.00,2025-2-4,20:30:50
-0.74,0.95,9.79,0.00,-0.00,-0.00,2025-2-4,20:30:50
-0.47,1.07,9.36,-0.01,0.01,-0.00,2025-2-4,20:30:50
-0.72,0.91,9.79,-0.01,-0.00,0.00,2025-2-4,20:30:50
-0.51,1.05,9.52,-0.00,0.01,-0.00,2025-2-4,20:30:50
-0.61,1.07,9.77,-0.00,0.00,-0.00,2025-2-4,20:30:50
-0.55,1.11,9.54,0.01,-0.01,0.00,2025-2-4,20:30:50
-0.51,1.07,9.52,-0.00,-0.00,-0.00,2025-2-4,20:30:50
-0.67,0.99,9.75,-0.01,-0.01,0.00,2025-2-4,20:30:50
-0.49,0.99,9.52,-0.01,0.00,-0.00,2025-2-4,20:30:50
-0.51,1.05,9.82,0.01,-0.01,0.00,2025-2-4,20:30:50
-0.72,1.07,9.90,0.00,-0.01,0.00,2025-2-4,20:30:50
-0.91,1.03,9.90,0.01,-0.00,0.00,2025-2-4,20:30:50
-0.45,0.97,9.54,-0.01,0.00,-0.00,2025-2-4,20:30:50
-0.67,1.05,9.79,0.01,0.00,0.00,2025-2-4,20:30:50
-0.53,1.01,9.58,0.00,0.01,-0.00,2025-2-4,20:30:50
-0.57,0.93,9.77,0.00,-0.00,-0.00,2025-2-4,20:30:50
-0.51,1.11,9.48,-0.00,-0.00,-0.00,2025-2-4,20:30:50
-0.57,0.97,9.65,-0.00,-0.01,0.00,2025-2-4,20:30:50
-0.61,0.97,9.65,0.01,-0.00,-0.00,2025-2-4,20:30:50
-0.65,1.05,9.61,-0.00,-0.00,-0.00,2025-2-4,20:30:50
-0.51,1.11,9.63,-0.01,-0.01,0.00,2025-2-4,20:30:50
-0.55,1.05,9.75,0.01,-0.01,0.00,2025-2-4,20:30:50
-0.59,1.11,9.52,0.02,0.00,-0.00,2025-2-4,20:30:50
-0.74,0.93,9.84,0.00,0.00,-0.00,2025-2-4,20:30:55
-0.68,0.97,9.65,0.00,-0.01,0.00,2025-2-4,20:30:55
-0.55,0.90,9.73,-0.00,0.00,-0.00,2025-2-4,20:30:55
-0.57,1.05,9.77,0.00,-0.01,-0.00,2025-2-4,20:30:55
-0.42,1.03,9.63,-0.00,0.00,-0.00,2025-2-4,20:30:55
-0.65,1.11,9.69,0.01,-0.01,0.00,2025-2-4,20:30:55
-0.55,0.99,9.54,-0.00,0.00,-0.00,2025-2-4,20:30:55
-0.63,1.05,9.63,0.00,-0.01,0.00,2025-2-4,20:30:55
-0.61,1.07,9.67,-0.01,0.00,-0.00,2025-2-4,20:30:55
-0.74,1.05,9.79,0.01,-0.01,0.00,2025-2-4,20:30:55
-0.55,1.22,9.59,-0.01,0.00,-0.01,2025-2-4,20:30:55
-0.70,1.11,9.81,0.01,-0.01,0.00,2025-2-4,20:30:55
-0.55,1.07,9.61,-0.01,0.00,-0.00,2025-2-4,20:30:55
-0.67,0.99,9.69,0.00,-0.00,0.00,2025-2-4,20:30:55
-0.44,1.13,9.69,-0.01,0.00,-0.00,2025-2-4,20:30:55
-0.61,1.07,9.58,0.00,-0.01,-0.00,2025-2-4,20:30:55
-0.57,0.99,9.59,-0.01,0.00,-0.00,2025-2-4,20:30:55
-0.70,1.05,9.65,-0.00,-0.01,-0.00,2025-2-4,20:30:55
-0.47,1.05,9.52,0.00,-0.00,-0.00,2025-2-4,20:30:55
-0.63,1.05,9.75,0.00,-0.00,0.00,2025-2-4,20:30:55
-0.55,0.99,9.61,0.01,-0.00,-0.00,2025-2-4,20:30:55
-0.61,1.14,9.61,-0.00,-0.00,0.00,2025-2-4,20:30:55
-0.51,1.01,9.67,0.01,-0.01,0.00,2025-2-4,20:30:55
-0.51,1.13,9.67,-0.00,0.00,-0.00,2025-2-4,20:30:55
-0.57,0.99,9.75,0.00,-0.00,-0.00,2025-2-4,20:30:56
-0.57,1.24,9.58,-0.01,-0.01,-0.00,2025-2-4,20:30:56
-0.65,1.05,9.69,0.00,-0.00,0.00,2025-2-4,20:30:56
-0.51,1.11,9.61,0.00,-0.00,-0.00,2025-2-4,20:30:56
-0.80,1.05,9.75,0.00,-0.00,0.00,2025-2-4,20:30:56
-0.61,1.16,9.59,-0.01,0.00,-0.00,2025-2-4,20:30:56
-0.65,1.14,9.79,0.01,-0.01,0.00,2025-2-4,20:30:56
-0.51,1.14,9.54,0.01,0.00,-0.00,2025-2-4,20:30:56
-0.67,1.11,9.67,0.00,-0.01,-0.00,2025-2-4,20:30:56
-0.45,1.05,9.58,-0.01,0.00,-0.00,2025-2-4,20:30:56
-0.63,1.09,9.75,0.01,-0.00,0.00,2025-2-4,20:30:56
-0.55,1.07,9.69,0.01,-0.00,-0.00,2025-2-4,20:30:56
-0.53,1.03,9.54,0.00,-0.01,0.00,2025-2-4,20:30:56
-0.51,0.93,9.79,-0.00,-0.00,0.00,2025-2-4,20:30:56
-0.47,1.05,9.67,-0.00,0.01,-0.00,2025-2-4,20:30:56
-0.57,0.99,9.73,0.00,0.00,-0.00,2025-2-4,20:30:56
-0.45,1.11,9.61,-0.01,0.00,-0.00,2025-2-4,20:30:56
-0.74,1.05,9.75,0.00,-0.00,0.00,2025-2-4,20:30:56
-0.59,0.99,9.52,-0.00,0.01,-0.00,2025-2-4,20:30:56
-0.45,1.09,9.56,-0.01,0.00,-0.00,2025-2-4,20:30:56
-0.70,1.14,9.65,-0.00,-0.01,0.00,2025-2-4,20:30:56
-0.44,1.13,9.69,0.00,-0.00,-0.00,2025-2-4,20:30:56
-0.53,1.22,9.58,0.00,-0.01,0.00,2025-2-4,20:30:56
-0.67,0.97,9.71,0.01,-0.00,-0.00,2025-2-4,20:30:56
-0.51,1.13,9.61,-0.00,-0.01,0.00,2025-2-4,20:30:56
-0.72,0.97,9.77,0.01,0.00,0.00,2025-2-4,20:30:56
-0.51,1.18,9.69,-0.01,0.01,-0.00,2025-2-4,20:30:56
-0.70,0.95,9.75,-0.01,-0.00,-0.00,2025-2-4,20:30:56
-0.49,1.13,9.50,0.00,0.01,-0.00,2025-2-4,20:30:56
-0.70,0.93,9.84,0.01,-0.00,-0.00,2025-2-4,20:30:57
-0.42,1.24,9.46,-0.01,0.01,-0.00,2025-2-4,20:30:57
-0.67,0.88,9.79,-0.01,-0.01,0.00,2025-2-4,20:30:57
-0.49,1.05,9.61,0.01,-0.01,0.00,2025-2-4,20:30:57
-0.68,0.91,9.69,0.01,0.00,-0.00,2025-2-4,20:30:57
-0.65,1.05,9.71,0.01,-0.01,0.00,2025-2-4,20:30:57
-0.57,1.01,9.73,-0.01,0.00,0.00,2025-2-4,20:30:57
-0.68,1.11,9.71,0.01,-0.01,0.00,2025-2-4,20:30:57
-0.45,1.03,9.58,0.00,-0.00,-0.00,2025-2-4,20:30:57
-0.61,1.03,9.79,0.01,-0.01,0.00,2025-2-4,20:30:57
-0.45,1.05,9.61,0.00,-0.01,-0.00,2025-2-4,20:30:57
-0.84,1.05,9.79,0.00,-0.01,0.00,2025-2-4,20:30:57
-0.44,1.14,9.54,0.01,-0.00,-0.00,2025-2-4,20:30:57
-0.65,0.97,9.61,0.00,-0.01,0.00,2025-2-4,20:30:57
-0.47,1.03,9.56,-0.00,0.00,-0.00,2025-2-4,20:30:57
-0.70,1.03,9.73,0.00,-0.00,-0.00,2025-2-4,20:30:57
-0.49,1.03,9.58,0.00,-0.00,-0.00,2025-2-4,20:30:57
-0.61,1.05,9.61,0.00,-0.01,0.00,2025-2-4,20:30:57
-0.59,1.07,9.65,-0.00,-0.00,-0.00,2025-2-4,20:30:57
-0.55,1.13,9.59,-0.00,0.01,-0.00,2025-2-4,20:30:57
-0.65,1.01,9.73,0.00,-0.00,-0.00,2025-2-4,20:30:57
-0.65,1.05,9.71,-0.00,0.00,-0.00,2025-2-4,20:30:57
-0.61,0.97,9.61,0.00,-0.01,0.00,2025-2-4,20:30:57
-0.51,1.13,9.52,-0.00,0.00,-0.00,2025-2-4,20:30:57
-0.61,1.05,9.77,0.00,-0.00,-0.00,2025-2-4,20:30:57
-0.53,1.01,9.56,-0.00,0.00,-0.00,2025-2-4,20:30:57
-0.63,1.03,9.69,-0.00,-0.01,-0.00,2025-2-4,20:30:57
-0.49,1.05,9.50,0.00,0.00,0.00,2025-2-4,20:30:57
-0.61,1.05,9.69,-0.01,0.00,-0.00,2025-2-4,20:30:57
-0.51,1.09,9.54,-0.00,0.00,-0.00,2025-2-4,20:30:58
-0.65,1.01,9.69,0.00,-0.00,-0.00,2025-2-4,20:30:58
-0.55,0.95,9.63,-0.00,-0.00,-0.00,2025-2-4,20:30:58
-0.47,1.16,9.63,-0.00,0.01,-0.00,2025-2-4,20:30:58
-0.61,0.97,9.71,0.00,0.00,-0.00,2025-2-4,20:30:58
-0.55,1.13,9.69,-0.00,0.00,-0.00,2025-2-4,20:30:58
-0.49,1.22,9.69,0.00,0.00,-0.00,2025-2-4,20:30:58
-0.57,1.13,9.59,-0.01,0.01,-0.00,2025-2-4,20:30:58
-0.70,0.91,9.75,-0.00,-0.01,-0.00,2025-2-4,20:30:58
-0.57,1.09,9.54,-0.00,0.00,-0.00,2025-2-4,20:30:58
-0.72,1.01,9.71,-0.01,-0.01,0.00,2025-2-4,20:30:58
-0.45,1.11,9.59,-0.00,0.01,-0.00,2025-2-4,20:30:58
-0.72,1.07,9.79,-0.00,-0.00,-0.00,2025-2-4,20:30:58
-0.53,1.11,9.61,-0.00,0.01,-0.01,2025-2-4,20:30:58
-0.82,1.07,9.79,-0.00,-0.00,-0.00,2025-2-4,20:30:58
-0.59,1.03,9.48,-0.01,0.01,-0.00,2025-2-4,20:30:58
-0.68,1.13,9.67,0.00,-0.01,-0.00,2025-2-4,20:30:58
-0.40,1.16,9.63,-0.01,0.01,-0.00,2025-2-4,20:30:58
-0.70,1.03,9.67,-0.00,-0.00,-0.00,2025-2-4,20:30:58
-0.47,1.11,9.63,-0.01,0.00,-0.00,2025-2-4,20:30:58
-0.47,1.16,9.73,-0.01,-0.00,-0.00,2025-2-4,20:30:58
-0.55,1.11,9.69,0.00,-0.01,0.00,2025-2-4,20:30:58
-0.68,0.93,9.58,-0.00,0.00,0.00,2025-2-4,20:30:58
-0.65,1.03,9.63,0.00,-0.01,-0.00,2025-2-4,20:30:58
-0.40,1.07,9.75,-0.00,0.00,-0.00,2025-2-4,20:30:58
-0.67,1.01,9.77,0.00,-0.01,-0.00,2025-2-4,20:30:58
-0.55,1.11,9.61,0.00,0.00,-0.00,2025-2-4,20:30:58
-0.65,1.09,9.69,-0.01,0.00,-0.00,2025-2-4,20:30:58
-0.57,1.05,9.69,-0.00,0.00,-0.00,2025-2-4,20:30:58
-0.57,1.11,9.56,-0.00,0.01,-0.00,2025-2-4,20:30:59
-0.47,1.09,9.63,0.00,0.00,-0.00,2025-2-4,20:30:59
-0.65,1.05,9.71,-0.01,0.00,-0.00,2025-2-4,20:30:59
-0.65,0.93,9.61,-0.00,0.00,-0.00,2025-2-4,20:30:59
-0.61,1.11,9.59,-0.01,0.00,-0.00,2025-2-4,20:30:59
-0.68,0.93,9.86,0.00,0.00,-0.00,2025-2-4,20:30:59
-0.44,1.14,9.48,-0.00,0.00,-0.00,2025-2-4,20:30:59
-0.65,1.01,9.81,-0.00,-0.00,0.00,2025-2-4,20:30:59
-0.51,1.07,9.73,-0.01,-0.00,-0.00,2025-2-4,20:30:59
-0.67,1.01,9.69,-0.01,-0.00,0.00,2025-2-4,20:30:59
-0.42,1.16,9.56,-0.00,0.00,-0.00,2025-2-4,20:30:59
-0.55,1.11,9.75,0.00,-0.00,0.00,2025-2-4,20:30:59
